"Data Source","World Development Indicators",

"Last Updated Date","2018-04-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Tunisia","TUN","Urban population (% of total)","SP.URB.TOTL.IN.ZS","37.074","37.511","37.95","38.391","38.833","39.279","39.724","40.23","41.036","41.848","42.662","43.482","44.305","45.132","45.959","46.79","47.588","48.184","48.779","49.375","49.972","50.569","51.164","51.76","52.356","53.011","53.839","54.667","55.491","56.314","57.131","57.946","58.756","59.562","60.362","61.078","61.474","61.87","62.262","62.653","63.043","63.432","63.818","64.202","64.585","64.929","65.098","65.266","65.433","65.601","65.767","65.934","66.1","66.274","66.456","66.645","66.842","67.047","",
"Turkey","TUR","Urban population (% of total)","SP.URB.TOTL.IN.ZS","30.923","31.515","32.064","32.598","33.137","33.68","34.227","34.949","35.759","36.577","37.401","38.234","38.945","39.6","40.258","40.92","41.586","42.087","42.508","42.931","43.355","43.78","45.189","46.997","48.812","50.634","52.448","53.93","55.261","56.587","57.899","59.203","59.976","60.518","61.055","61.59","62.123","62.653","63.179","63.703","64.223","64.741","65.332","65.953","66.569","67.18","67.783","68.382","68.975","69.562","70.141","70.715","71.282","71.834","72.37","72.891","73.397","73.887","",
"Tuvalu","TUV","Urban population (% of total)","SP.URB.TOTL.IN.ZS","15.36","15.895","16.444","17.008","17.587","18.183","18.793","19.419","20.061","20.719","21.392","22.081","22.786","23.507","24.242","24.994","25.761","26.545","27.341","28.153","28.98","29.822","30.675","31.544","32.425","33.32","34.251","35.496","36.762","38.047","39.346","40.661","41.991","42.751","43.156","43.563","43.97","44.379","44.787","45.197","45.607","46.018","46.429","46.841","47.656","48.678","49.699","50.721","51.743","52.765","53.782","54.796","55.807","56.815","57.814","58.782","59.717","60.62","",
"Tanzania","TZA","Urban population (% of total)","SP.URB.TOTL.IN.ZS","5.101","5.246","5.394","5.547","5.704","5.865","6.03","6.199","6.373","6.804","7.311","7.852","8.431","9.048","9.704","10.403","11.146","11.937","12.773","13.659","14.141","14.555","14.976","15.409","15.851","16.305","16.767","17.241","17.725","18.221","18.565","18.884","19.208","19.536","19.867","20.203","20.543","20.888","21.237","21.59","21.947","22.309","22.674","23.044","23.611","24.223","24.845","25.478","26.121","26.776","27.439","28.114","28.798","29.493","30.196","30.901","31.608","32.316","",
"Uganda","UGA","Urban population (% of total)","SP.URB.TOTL.IN.ZS","4.224","4.417","4.617","4.826","5.045","5.273","5.509","5.757","6.014","6.283","6.562","6.664","6.737","6.812","6.887","6.963","7.04","7.118","7.197","7.276","7.356","7.534","7.834","8.147","8.47","8.805","9.152","9.511","9.882","10.267","10.665","11.076","11.338","11.418","11.499","11.581","11.663","11.746","11.829","11.913","11.997","12.082","12.167","12.253","12.483","12.755","13.031","13.313","13.6","13.892","14.189","14.492","14.8","15.115","15.437","15.766","16.101","16.444","",
"Ukraine","UKR","Urban population (% of total)","SP.URB.TOTL.IN.ZS","46.042","46.792","47.542","48.294","49.046","49.8","50.649","51.499","52.348","53.197","54.042","54.831","55.552","56.272","56.987","57.7","58.389","59.075","59.756","60.434","61.081","61.693","62.3","62.904","63.504","64.1","64.681","65.258","65.83","66.399","66.718","66.757","66.796","66.835","66.874","66.912","66.951","66.99","67.029","67.067","67.106","67.145","67.183","67.283","67.427","67.597","67.79","67.969","68.147","68.325","68.502","68.686","68.876","69.072","69.274","69.482","69.695","69.915","",
"Upper middle income","UMC","Urban population (% of total)","SP.URB.TOTL.IN.ZS","27.6316334919924","28.2839401263942","29.1250924325844","29.8519715201401","30.4721755215866","31.1079903424557","31.3087722231657","31.4811223059162","31.6784307008231","31.870912076483","32.0485274456285","32.2224658795347","32.4099002346635","32.6140351047724","32.8873711017165","33.2362930570906","33.6073695592781","33.9681923512839","34.3426796296337","34.9030092313491","35.6417247438143","36.386070162038","37.144629938814","37.8982774838307","38.5703092383917","39.264849952395","39.9551793720321","40.6295676106047","41.2870997458682","41.9395885728391","42.5787452254778","43.2008385912964","43.8753325754972","44.5613501907255","45.2553092276963","45.9564221107541","46.669031746681","47.3854656590481","48.1092144396703","48.8454159722125","49.593431533448","50.3583603719809","51.2341376702659","52.1732508110446","53.1280748340533","54.0929777802912","55.0603239181411","56.009600680716","56.9500941689632","57.8931574588858","58.8343714200849","59.7775244659321","60.7184977094056","61.6382170223046","62.5320504121709","63.3985406313423","64.2371782580775","65.0454113303043","",
"Uruguay","URY","Urban population (% of total)","SP.URB.TOTL.IN.ZS","80.018","80.241","80.462","80.681","80.899","81.114","81.328","81.539","81.749","81.958","82.164","82.368","82.57","82.771","82.97","83.167","83.387","83.806","84.215","84.616","85.009","85.394","85.769","86.138","86.498","86.85","87.194","87.558","87.926","88.285","88.633","88.973","89.304","89.627","89.94","90.245","90.542","90.835","91.147","91.45","91.743","92.028","92.303","92.569","92.828","93.078","93.319","93.553","93.779","93.998","94.209","94.414","94.612","94.803","94.983","95.152","95.311","95.46","",
"United States","USA","Urban population (% of total)","SP.URB.TOTL.IN.ZS","69.475","69.996","70.377","70.757","71.134","71.508","71.879","72.247","72.612","72.974","73.333","73.602","73.613","73.623","73.633","73.643","73.653","73.663","73.673","73.682","73.692","73.738","73.89","74.042","74.194","74.344","74.494","74.644","74.793","74.942","75.089","75.3","75.701","76.097","76.488","76.875","77.257","77.636","78.008","78.377","78.742","79.057","79.234","79.409","79.583","79.757","79.928","80.099","80.269","80.438","80.606","80.772","80.94","81.108","81.277","81.447","81.617","81.788","",
"Uzbekistan","UZB","Urban population (% of total)","SP.URB.TOTL.IN.ZS","33.718","33.978","34.238","34.5","34.762","35.025","35.289","35.554","35.82","36.087","36.354","36.714","37.184","37.657","38.131","38.608","39.087","39.568","40.051","40.536","40.794","40.782","40.77","40.758","40.746","40.734","40.722","40.71","40.697","40.685","40.518","40.172","39.828","39.484","39.141","38.8","38.44","38.08","37.833","37.698","37.564","37.429","37.278","37.127","36.976","36.826","36.676","36.526","36.402","36.305","36.235","36.191","36.173","36.182","36.217","36.278","36.365","36.479","",
"St. Vincent and the Grenadines","VCT","Urban population (% of total)","SP.URB.TOTL.IN.ZS","25.495","25.943","26.394","26.851","27.314","27.781","28.252","28.729","29.21","29.697","30.187","30.683","31.182","31.687","32.195","32.708","33.225","33.747","34.271","34.8","35.333","35.87","36.409","36.953","37.5","38.05","38.602","39.158","39.717","40.28","40.843","41.409","41.949","42.306","42.663","43.021","43.38","43.741","44.1","44.461","44.823","45.186","45.548","45.91","46.272","46.633","46.993","47.353","47.713","48.071","48.428","48.785","49.14","49.495","49.848","50.2","50.55","50.899","",
"Venezuela, RB","VEN","Urban population (% of total)","SP.URB.TOTL.IN.ZS","60.229","61.613","62.875","63.933","64.977","66.009","67.022","68.022","69.005","69.973","70.92","71.852","72.764","73.575","74.325","75.063","75.786","76.496","77.189","77.868","78.533","79.185","79.82","80.382","80.907","81.422","81.925","82.418","82.9","83.372","83.833","84.284","84.701","85.099","85.487","85.868","86.24","86.605","86.96","87.308","87.647","87.98","88.303","88.438","88.48","88.522","88.563","88.605","88.646","88.687","88.728","88.769","88.81","88.851","88.894","88.941","88.99","89.043","",
"British Virgin Islands","VGB","Urban population (% of total)","SP.URB.TOTL.IN.ZS","12.065","12.228","12.618","13.019","13.43","13.854","14.287","14.732","15.188","15.657","16.135","16.635","17.174","17.728","18.294","18.875","19.47","20.081","20.703","21.34","21.992","22.741","24.039","25.389","26.788","28.237","29.728","31.266","32.846","34.468","36.123","37.814","39.334","39.603","39.872","40.142","40.413","40.684","40.955","41.228","41.5","41.774","42.048","42.324","42.604","42.887","43.173","43.462","43.753","44.048","44.345","44.645","44.948","45.253","45.562","45.872","46.186","46.502","",
"Virgin Islands (U.S.)","VIR","Urban population (% of total)","SP.URB.TOTL.IN.ZS","56.301","56.477","57.864","59.241","60.604","61.952","63.279","64.587","65.874","67.14","68.378","69.592","70.779","71.941","73.07","74.172","75.245","76.288","77.298","78.278","79.228","80.147","81.034","81.891","82.717","83.514","84.28","85.017","85.726","86.407","87.059","87.685","88.285","88.86","89.409","89.934","90.437","90.917","91.374","91.811","92.228","92.586","92.814","93.036","93.251","93.461","93.664","93.861","94.053","94.239","94.419","94.594","94.76","94.916","95.064","95.203","95.335","95.459","",
"Vietnam","VNM","Urban population (% of total)","SP.URB.TOTL.IN.ZS","14.366","14.7","15.031","15.369","15.714","16.064","16.421","16.784","17.153","17.529","17.911","18.3","18.396","18.492","18.588","18.685","18.782","18.88","18.978","19.076","19.175","19.247","19.309","19.372","19.435","19.498","19.561","19.625","19.688","19.752","19.89","20.255","20.625","21","21.397","21.8","22.187","22.579","22.974","23.376","23.817","24.374","24.937","25.511","26.092","26.683","27.281","27.888","28.504","29.128","29.758","30.392","31.029","31.668","32.309","32.951","33.593","34.236","",
"Vanuatu","VUT","Urban population (% of total)","SP.URB.TOTL.IN.ZS","10.227","10.404","10.583","10.765","10.95","11.138","11.329","11.522","11.718","11.918","12.12","12.325","12.533","12.744","12.958","13.175","13.395","13.619","13.845","14.074","14.368","14.74","15.12","15.508","15.905","16.31","16.722","17.143","17.573","18.011","18.435","18.715","18.998","19.285","19.574","19.868","20.164","20.464","20.766","21.073","21.382","21.673","21.953","22.235","22.521","22.809","23.099","23.392","23.687","23.985","24.286","24.589","24.894","25.2","25.508","25.817","26.128","26.441","",
"World","WLD","Urban population (% of total)","SP.URB.TOTL.IN.ZS","33.1513370942928","33.5721012778409","34.0852103352135","34.5272002918148","34.9142821326902","35.3079595792564","35.5296096456754","35.7269357490254","35.9355536240315","36.1335784261884","36.3386111965966","36.52836195258","36.7124931614063","36.9212220503065","37.151588771235","37.4253465407454","37.6531073060367","37.8975467288367","38.1494798365598","38.4776500813253","38.874248096296","39.2766184609317","39.6928452168466","40.0700680724063","40.4125444360046","40.7651634456128","41.1206738575901","41.4813768414508","41.8330770614706","42.2039550593443","42.5558357598235","42.9155869359022","43.2752101809565","43.61436470543","43.9728094031679","44.3259436725496","44.6946161747465","45.0487893365417","45.4073576194375","45.7712777586223","46.1412466981246","46.5200225153805","46.9626519443543","47.4548712183381","47.9511858819231","48.4533633233328","48.9587391953629","49.4577200388442","49.9553884116515","50.4595132757274","50.9585127629307","51.4541789237031","51.9414720924394","52.4282365535359","52.9059603566519","53.3764399353762","53.8389479222242","54.2930840416621","",
"Samoa","WSM","Urban population (% of total)","SP.URB.TOTL.IN.ZS","18.865","18.926","18.986","19.061","19.141","19.221","19.301","19.382","19.593","19.844","20.097","20.353","20.611","20.752","20.832","20.912","20.992","21.073","21.113","21.133","21.153","21.173","21.193","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.2","21.258","21.347","21.436","21.526","21.616","21.705","21.796","21.886","21.977","22.068","21.941","21.698","21.457","21.218","20.981","20.75","20.524","20.3","20.078","19.857","19.639","19.44","19.26","19.098","18.955","",
"Kosovo","XKX","Urban population (% of total)","SP.URB.TOTL.IN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Urban population (% of total)","SP.URB.TOTL.IN.ZS","8.705","9.1","9.459","9.831","10.216","10.614","11.026","11.451","11.891","12.347","12.815","13.3","13.598","13.901","14.209","14.524","14.844","15.171","15.502","15.84","16.183","16.534","16.889","17.251","17.619","17.993","18.373","18.808","19.323","19.849","20.385","20.931","21.489","22.058","22.636","23.225","23.76","24.249","24.743","25.244","25.752","26.267","26.787","27.315","27.849","28.39","28.936","29.487","30.042","30.602","31.165","31.732","32.302","32.874","33.45","34.027","34.606","35.187","",
"South Africa","ZAF","Urban population (% of total)","SP.URB.TOTL.IN.ZS","46.176","46.619","46.793","46.906","47.02","47.134","47.248","47.362","47.476","47.59","47.704","47.809","47.869","47.929","47.989","48.049","48.109","48.169","48.229","48.289","48.349","48.425","48.591","48.756","48.922","49.088","49.372","49.905","50.439","50.972","51.505","52.037","52.554","53.038","53.521","54.004","54.486","54.967","55.449","55.93","56.411","56.891","57.368","57.898","58.446","58.993","59.536","60.077","60.616","61.154","61.687","62.218","62.746","63.272","63.788","64.298","64.801","65.295","",
"Zambia","ZMB","Urban population (% of total)","SP.URB.TOTL.IN.ZS","17.364","18.145","18.951","19.785","20.712","22.015","23.372","24.789","26.261","27.791","29.37","30.351","31.241","32.146","33.061","33.992","34.934","35.89","36.855","37.832","38.818","39.815","39.854","39.805","39.755","39.705","39.655","39.606","39.556","39.506","39.456","39.407","38.989","38.514","38.042","37.572","37.104","36.638","36.176","35.716","35.258","34.802","34.958","35.369","35.781","36.196","36.612","37.031","37.452","37.875","38.299","38.725","39.153","39.587","40.027","40.472","40.922","41.379","",
"Zimbabwe","ZWE","Urban population (% of total)","SP.URB.TOTL.IN.ZS","12.398","12.608","12.821","13.082","13.578","14.092","14.62","15.165","15.727","16.306","16.88","17.362","17.855","18.36","18.874","19.4","19.873","20.356","20.846","21.345","21.853","22.371","22.895","23.429","24.069","24.736","25.414","26.105","26.809","27.524","28.25","28.988","29.738","30.499","30.94","31.335","31.732","32.132","32.534","32.939","33.347","33.758","34.17","34.585","34.479","34.294","34.11","33.926","33.743","33.56","33.378","33.196","33.015","32.834","32.654","32.501","32.376","32.277","",
